Project Name,Pos. barcode,Barcode,Part Name,Cutting Length,Cutting Width,Qty,Lenght,Width,Panel Thickness,Material Name,Face Material 1,Face Material 2,Core material,Edge 1,Edge 2,Edge 3,Edge 4,Grain
Godrej Meridien (404),03.26Y125T4F4D3_1135,26Y125T4F4D3_1135,Rail,872.8,240.8,1,874,242,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (404),03.26Y125T4F4D3_1136,26Y125T4F4D3_1136,Partition,181.8,458.8,1,183,460,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (404),02.26Y125T4F4D3_1091,26Y125T4F4D3_1091,Right Side,2198.8,413.8,1,2200,415,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (404),02.26Y125T4F4D3_1092,26Y125T4F4D3_1092,Left Side,2198.8,413.8,1,2200,415,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (404),02.26Y125T4F4D3_1093,26Y125T4F4D3_1093,Bottom Shelf,454.8,413.8,1,456,415,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (404),02.26Y125T4F4D3_1094,26Y125T4F4D3_1094,Top Shelf,454.8,413.8,1,456,415,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (404),02.26Y125T4F4D3_1095,26Y125T4F4D3_1095,Fixed Shelf,454.8,383.8,1,456,385,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (404),02.26Y125T4F4D3_1120,26Y125T4F4D3_1120,Fixed Shelf,454.8,383.8,1,456,385,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D1_1007,26Y125T4F5D1_1007,Door Left,1947.8,401.8,1,1949,403,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),02.26Y125T4F5D1_1006,26Y125T4F5D1_1006,Door Right,1947.8,401.8,1,1949,403,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),04.26Y125T4F5D1_1058,26Y125T4F5D1_1058,Door Right,1947.8,381.8,1,1949,383,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (404),04.26Y125T4F4D3_1053,26Y125T4F4D3_1053,Filler On Set,2297.8,96.8,1,2299,98,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),04.26Y125T4F5D1_1059,26Y125T4F5D1_1059,Filler On Set,1947.8,607.8,1,1949,609,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),04.26Y125T4F5D2_1047,26Y125T4F5D2_1047,Filler On Set,97.8,1376.8,1,99,1378,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),04.26Y125T4F5D3_1053,26Y125T4F5D3_1053,Filler On Set,2282.8,96.8,1,2284,98,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),05.26Y125T4F5D1_1021,26Y125T4F5D1_1021,Door Left,1947.8,381.8,1,1949,383,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (404),05.26Y125T4F4D3_1047,26Y125T4F4D3_1047,Filler On Set,97.8,1696.8,1,99,1698,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),05.26Y125T4F5D3_1047,26Y125T4F5D3_1047,Filler On Set,97.8,1696.8,1,99,1698,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),11.26Y125T4F5D1_1067,26Y125T4F5D1_1067,Base Filler,808.8,98.8,1,810,100,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),12.26Y125T4F5D1_1068,26Y125T4F5D1_1068,Base Filler,1379.8,98.8,1,1381,100,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),02.26Y125T4F5D1_1001,26Y125T4F5D1_1001,Right Side,1948.8,558.8,1,1950,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D1_1002,26Y125T4F5D1_1002,Left Side,1948.8,558.8,1,1950,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D1_1003,26Y125T4F5D1_1003,Bottom Shelf,774.8,558.8,1,776,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D1_1004,26Y125T4F5D1_1004,Top Shelf,774.8,558.8,1,776,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D1_1005,26Y125T4F5D1_1005,Fixed Shelf,774.8,528.8,1,776,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D1_1009,26Y125T4F5D1_1009,Adjustable Shelf,773.8,528.8,1,775,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D1_1013,26Y125T4F5D1_1013,Fixed Shelf,774.8,528.8,1,776,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),04.26Y125T4F5D1_1031,26Y125T4F5D1_1031,Right Side,1948.8,558.8,1,1950,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),04.26Y125T4F5D1_1032,26Y125T4F5D1_1032,Left Side,1948.8,558.8,1,1950,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),04.26Y125T4F5D1_1033,26Y125T4F5D1_1033,Bottom Shelf,960.8,558.8,1,962,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),04.26Y125T4F5D1_1034,26Y125T4F5D1_1034,Top Shelf,960.8,558.8,1,962,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),04.26Y125T4F5D1_1043,26Y125T4F5D1_1043,Fixed Shelf,960.8,528.8,1,962,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),04.26Y125T4F5D1_1044,26Y125T4F5D1_1044,Adjustable Shelf,959.8,528.8,1,961,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),05.26Y125T4F5D1_1016,26Y125T4F5D1_1016,Right Side,1948.8,558.8,1,1950,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),05.26Y125T4F5D1_1017,26Y125T4F5D1_1017,Left Side,1948.8,558.8,1,1950,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),05.26Y125T4F5D1_1018,26Y125T4F5D1_1018,Bottom Shelf,349.8,558.8,1,351,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),05.26Y125T4F5D1_1019,26Y125T4F5D1_1019,Top Shelf,349.8,558.8,1,351,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),05.26Y125T4F5D1_1020,26Y125T4F5D1_1020,Fixed Shelf,349.8,528.8,1,351,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),05.26Y125T4F5D1_1055,26Y125T4F5D1_1055,Adjustable Shelf,348.8,528.8,1,350,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),04.26Y125T4F5D1_1048,26Y125T4F5D1_1048,Fixed Shelf,960.8,528.8,1,962,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),09.26Y125T4F5D1_1065,26Y125T4F5D1_1065,Base Filler,1379.8,98.8,1,1381,100,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),10.26Y125T4F5D1_1066,26Y125T4F5D1_1066,Base Filler,808.8,98.8,1,810,100,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D2_1037,26Y125T4F5D2_1037,Door Left,2212.8,591.8,1,2214,593,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),02.26Y125T4F5D2_1036,26Y125T4F5D2_1036,Door Right,2212.8,591.8,1,2214,593,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),05.26Y125T4F5D2_1072,26Y125T4F5D2_1072,Base Filler,1188.8,98.8,1,1190,100,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),06.26Y125T4F5D2_1073,26Y125T4F5D2_1073,Base Filler,1188.8,98.8,1,1190,100,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (404),06.26Y125T4F4D1_1053,26Y125T4F4D1_1053,Filler On Set,2047.8,96.8,1,2049,98,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),06.26Y125T4F5D1_1053,26Y125T4F5D1_1053,Filler On Set,2047.8,96.8,1,2049,98,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (404),07.26Y125T4F4D1_1054,26Y125T4F4D1_1054,Filler On Set,97.8,996.8,1,99,998,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),02.26Y125T4F5D2_1031,26Y125T4F5D2_1031,Right Side,2213.8,558.8,1,2215,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D2_1032,26Y125T4F5D2_1032,Left Side,2213.8,558.8,1,2215,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D2_1033,26Y125T4F5D2_1033,Bottom Shelf,1154.8,558.8,1,1156,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D2_1034,26Y125T4F5D2_1034,Top Shelf,1154.8,558.8,1,1156,560,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D2_1035,26Y125T4F5D2_1035,Fixed Shelf,1154.8,528.8,1,1156,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D2_1074,26Y125T4F5D2_1074,Partition,615.8,528.8,1,617,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D2_1075,26Y125T4F5D2_1075,Adjustable Shelf,567.3,528.8,1,568.5,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D2_1078,26Y125T4F5D2_1078,Adjustable Shelf,567.3,528.8,1,568.5,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D2_1043,26Y125T4F5D2_1043,Fixed Shelf,1154.8,528.8,1,1156,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),02.26Y125T4F5D2_1048,26Y125T4F5D2_1048,Adjustable Shelf,1153.8,528.8,1,1155,530,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),03.26Y125T4F5D3_1037,26Y125T4F5D3_1037,Door Left,2182.8,486.8,1,2184,488,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),03.26Y125T4F5D3_1036,26Y125T4F5D3_1036,Door Right,2182.8,486.8,1,2184,488,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),06.26Y125T4F5D3_1072,26Y125T4F5D3_1072,Base Filler,1468.8,98.8,1,1470,100,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),07.26Y125T4F5D3_1073,26Y125T4F5D3_1073,Base Filler,1468.8,98.8,1,1470,100,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),07.26Y125T4F5D1_1054,26Y125T4F5D1_1054,Filler On Set,97.8,996.8,1,99,998,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (404),08.26Y125T4F4D1_1047,26Y125T4F4D1_1047,Filler On Set,97.8,996.8,1,99,998,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),08.26Y125T4F5D1_1047,26Y125T4F5D1_1047,Filler On Set,97.8,996.8,1,99,998,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),02.26Y125T4F5D3_1096,26Y125T4F5D3_1096,Door Right,2182.8,486.8,1,2184,488,17,GP_HDH17_125_OS_5900,GP_125_IRISH_CREA_MATT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,RE_75705_IRISH_CREAM_1MM,0
Godrej Meridien (504),03.26Y125T4F5D3_1031,26Y125T4F5D3_1031,Right Side,2183.8,413.8,1,2185,415,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
Godrej Meridien (504),03.26Y125T4F5D3_1032,26Y125T4F5D3_1032,Left Side,2183.8,143.8,1,2185,145,17,GP_HDH17_5900_BS,GP_5900_FABRIC_CREAM_MAT,GP_5900_FABRIC_CREAM_MAT,HDHMR,RE_75705_IRISH_CREAM_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,E3_2098_Fabric28_1MM,0
